"Time","Hero","X Pos.","Y Pos.","Type","Visible to"
"1.10","Ember Spirit","114","120","normal","Both sides"
"1.15","Puck","173","92","normal","Both sides"
"1.15","Lycan","83","169","normal","Both sides"
"1.15","Morphling","110","112","normal","Both sides"
"1.15","Io","109","113","normal","Both sides"
"1.15","Dazzle","114","117","normal","Both sides"
"1.15","Lone Druid","175","97","normal","Both sides"
"1.15","Natures Prophet","87","172","normal","Both sides"
"1.15","Ember Spirit","110","115","normal","Both sides"
"1.20","Puck","170","89","normal","Both sides"
"1.20","Lycan","83","169","normal","Both sides"
"1.20","Morphling","109","111","normal","Both sides"
"1.20","Io","110","114","normal","Both sides"
"1.20","Dazzle","112","115","normal","Both sides"
"1.20","Lone Druid","173","97","normal","Both sides"
"1.20","Natures Prophet","87","172","normal","Both sides"
"1.20","Ember Spirit","108","113","normal","Both sides"
"1.25","Puck","171","90","normal","Both sides"
"1.25","Lycan","85","169","normal","Both sides"
"1.25","Morphling","108","111","normal","Both sides"
"1.25","Io","113","111","normal","Both sides"
"1.25","Dazzle","112","113","normal","Both sides"
"1.25","Lone Druid","176","95","normal","Both sides"
"1.25","Natures Prophet","88","172","normal","Both sides"
"1.25","Ember Spirit","106","114","normal","Both sides"
"1.30","Puck","172","92","normal","Both sides"
"1.30","Lycan","87","170","normal","Both sides"
"1.30","Morphling","111","111","normal","Both sides"
"1.30","Io","106","108","normal","Both sides"
"1.30","Dazzle","112","111","normal","Both sides"
"1.30","Lone Druid","176","95","normal","Both sides"
"1.30","Natures Prophet","92","173","normal","Both sides"
"1.35","Puck","170","89","normal","Both sides"
"1.35","Lycan","87","170","normal","Both sides"
"1.35","Morphling","109","111","normal","Both sides"
"1.35","Io","101","103","normal","Both sides"
"1.35","Dazzle","105","112","normal","Both sides"
"1.35","Lone Druid","178","97","normal","Both sides"
"1.35","Natures Prophet","94","174","normal","Both sides"
"1.37","Puck","170","90","on hero kill","Both sides"
"1.37","Lycan","86","170","on hero kill","Both sides"
"1.37","Morphling","107","112","on hero kill","Both sides"
"1.37","Io","100","102","on hero kill","Both sides"
"1.37","Dazzle","104","113","on hero kill","Both sides"
"1.37","Lone Druid","177","98","on hero kill","Both sides"
"1.37","Natures Prophet","94","174","on hero kill","Both sides"
"1.39","Puck","170","90","on hero kill","Both sides"
"1.39","Lycan","83","168","on hero kill","Both sides"
"1.39","Morphling","103","115","on hero kill","Both sides"
"1.39","Dazzle","102","115","on hero kill","Both sides"
"1.39","Lone Druid","176","99","on hero kill","Both sides"
"1.39","Natures Prophet","93","174","on hero kill","Both sides"
"1.40","Puck","170","90","normal","Both sides"
"1.40","Lycan","83","168","normal","Both sides"
"1.40","Morphling","102","115","normal","Both sides"
"1.40","Dazzle","102","115","dead","Both sides"
"1.40","Lone Druid","176","99","normal","Both sides"
"1.40","Natures Prophet","93","174","normal","Both sides"
"1.40","Ember Spirit","106","122","normal","Both sides"
"1.45","Puck","172","91","normal","Both sides"
"1.45","Lycan","83","168","normal","Both sides"
"1.45","Lone Druid","176","99","normal","Both sides"
"1.45","Natures Prophet","91","172","normal","Both sides"
"1.50","Puck","172","92","normal","Both sides"
"1.50","Morphling","114","118","normal","Both sides"
"1.50","Lone Druid","176","98","normal","Both sides"
"1.50","Natures Prophet","90","170","normal","Both sides"
"1.55","Puck","172","90","normal","Both sides"
"1.55","Lycan","79","164","normal","Both sides"
"1.55","Morphling","115","120","normal","Both sides"
"1.55","Lone Druid","178","97","normal","Both sides"
"1.55","Natures Prophet","85","169","normal","Both sides"
"1.55","Ember Spirit","117","132","normal","Both sides"
"1.60","Puck","172","90","normal","Both sides"
"1.60","Keeper of the Light","79","158","normal","Both sides"
"1.60","Lycan","79","162","normal","Both sides"
"1.60","Morphling","117","119","normal","Both sides"
"1.60","Lone Druid","176","96","normal","Both sides"
"1.60","Natures Prophet","83","166","normal","Both sides"
"1.60","Ember Spirit","124","129","normal","Both sides"
"1.65","Puck","172","91","normal","Both sides"
"1.65","Lycan","82","163","normal","Both sides"
"1.65","Morphling","117","120","normal","Both sides"
"1.65","Lone Druid","176","97","normal","Both sides"
"1.65","Natures Prophet","89","163","normal","Both sides"
"1.70","Puck","172","91","normal","Both sides"
"1.70","Keeper of the Light","88","156","normal","Both sides"
"1.70","Lycan","81","165","normal","Both sides"
"1.70","Lone Druid","175","96","normal","Both sides"
"1.70","Natures Prophet","96","163","normal","Both sides"
"1.75","Puck","173","91","normal","Both sides"
"1.75","Lycan","78","162","normal","Both sides"
"1.75","Morphling","122","123","normal","Both sides"
"1.75","Lone Druid","176","95","normal","Both sides"
"1.75","Natures Prophet","96","163","normal","Both sides"
"1.75","Ember Spirit","132","129","normal","Both sides"
"1.80","Puck","171","92","normal","Both sides"
"1.80","Keeper of the Light","87","156","normal","Both sides"
"1.80","Lycan","76","158","normal","Both sides"
"1.80","Morphling","126","125","normal","Both sides"
"1.80","Dazzle","125","131","normal","Both sides"
"1.80","Lone Druid","179","99","normal","Both sides"
"1.80","Natures Prophet","92","161","normal","Both sides"
"1.80","Ember Spirit","132","129","normal","Both sides"
"1.85","Puck","173","93","normal","Both sides"
"1.85","Keeper of the Light","81","153","normal","Both sides"
"1.85","Lycan","78","153","normal","Both sides"
"1.85","Morphling","127","126","normal","Both sides"
"1.85","Dazzle","128","133","normal","Both sides"
"1.85","Lone Druid","176","98","normal","Both sides"
"1.85","Natures Prophet","89","160","normal","Both sides"
"1.85","Ember Spirit","129","128","normal","Both sides"
"1.90","Puck","167","91","normal","Both sides"
"1.90","Lycan","84","156","normal","Both sides"
"1.90","Morphling","128","127","normal","Both sides"
"1.90","Dazzle","122","136","normal","Both sides"
"1.90","Lone Druid","178","105","normal","Both sides"
"1.90","Natures Prophet","95","158","normal","Both sides"
"1.90","Ember Spirit","130","130","normal","Both sides"
"1.95","Puck","161","89","normal","Both sides"
"1.95","Lycan","91","159","normal","Both sides"
"1.95","Morphling","129","128","normal","Both sides"
"1.95","Lone Druid","177","106","normal","Both sides"
"1.95","Natures Prophet","97","159","normal","Both sides"
"1.95","Ember Spirit","132","129","normal","Both sides"
"2.00","Lycan","89","158","normal","Both sides"
"2.00","Morphling","129","128","normal","Both sides"
"2.00","Lone Druid","177","105","normal","Both sides"
"2.00","Natures Prophet","93","161","normal","Both sides"
"2.00","Ember Spirit","132","132","normal","Both sides"
"2.05","Puck","157","86","normal","Both sides"
"2.05","Keeper of the Light","77","156","normal","Both sides"
"2.05","Lycan","88","159","normal","Both sides"
"2.05","Morphling","129","129","normal","Both sides"
"2.05","Lone Druid","174","105","normal","Both sides"
"2.05","Natures Prophet","92","163","normal","Both sides"
"2.05","Ember Spirit","133","133","normal","Both sides"
"2.10","Puck","163","90","normal","Both sides"
"2.10","Keeper of the Light","75","159","normal","Both sides"
"2.10","Lycan","88","159","normal","Both sides"
"2.10","Morphling","128","127","normal","Both sides"
"2.10","Lone Druid","178","102","normal","Both sides"
"2.10","Natures Prophet","95","162","normal","Both sides"
"2.10","Ember Spirit","134","131","normal","Both sides"
"2.15","Puck","169","92","normal","Both sides"
"2.15","Keeper of the Light","81","157","normal","Both sides"
"2.15","Lycan","88","157","normal","Both sides"
"2.15","Morphling","130","128","normal","Both sides"
"2.15","Io","141","109","normal","Both sides"
"2.15","Lone Druid","177","103","normal","Both sides"
"2.15","Natures Prophet","94","163","normal","Both sides"
"2.15","Ember Spirit","134","131","normal","Both sides"
"2.20","Puck","173","97","normal","Both sides"
"2.20","Keeper of the Light","88","159","normal","Both sides"
"2.20","Lycan","85","156","normal","Both sides"
"2.20","Morphling","130","128","normal","Both sides"
"2.20","Io","148","109","normal","Both sides"
"2.20","Dazzle","98","156","normal","Both sides"
"2.20","Lone Druid","179","107","normal","Both sides"
"2.20","Natures Prophet","94","164","normal","Both sides"
"2.20","Ember Spirit","134","131","normal","Both sides"
"2.25","Puck","174","99","normal","Both sides"
"2.25","Keeper of the Light","88","159","normal","Both sides"
"2.25","Lycan","80","157","normal","Both sides"
"2.25","Morphling","129","128","normal","Both sides"
"2.25","Io","148","110","normal","Both sides"
"2.25","Dazzle","94","159","normal","Both sides"
"2.25","Lone Druid","179","105","normal","Both sides"
"2.25","Natures Prophet","93","163","normal","Both sides"
"2.25","Ember Spirit","132","130","normal","Both sides"
"2.30","Puck","175","100","normal","Both sides"
"2.30","Keeper of the Light","83","156","normal","Both sides"
"2.30","Lycan","79","158","normal","Both sides"
"2.30","Morphling","125","125","normal","Both sides"
"2.30","Io","149","110","normal","Both sides"
"2.30","Dazzle","89","158","normal","Both sides"
"2.30","Lone Druid","179","105","normal","Both sides"
"2.30","Natures Prophet","88","159","normal","Both sides"
"2.30","Ember Spirit","130","128","normal","Both sides"
"2.35","Puck","176","102","normal","Both sides"
"2.35","Lycan","78","158","normal","Both sides"
"2.35","Dazzle","88","158","normal","Both sides"
"2.35","Lone Druid","177","110","normal","Both sides"
"2.35","Natures Prophet","88","161","normal","Both sides"
"2.35","Ember Spirit","127","126","normal","Both sides"
"2.40","Puck","176","103","normal","Both sides"
"2.40","Morphling","123","125","normal","Both sides"
"2.40","Dazzle","91","162","normal","Both sides"
"2.40","Lone Druid","178","108","normal","Both sides"
"2.40","Natures Prophet","90","162","normal","Both sides"
"2.40","Ember Spirit","126","130","normal","Both sides"
"2.45","Puck","177","106","normal","Both sides"
"2.45","Lycan","81","161","normal","Both sides"
"2.45","Morphling","125","129","normal","Both sides"
"2.45","Io","176","101","normal","Both sides"
"2.45","Dazzle","95","164","normal","Both sides"
"2.45","Lone Druid","179","112","normal","Both sides"
"2.45","Natures Prophet","91","163","normal","Both sides"
"2.45","Ember Spirit","127","129","normal","Both sides"
"2.50","Puck","174","104","normal","Both sides"
"2.50","Lycan","86","162","normal","Both sides"
"2.50","Morphling","124","128","normal","Both sides"
"2.50","Io","175","102","normal","Both sides"
"2.50","Dazzle","96","165","normal","Both sides"
"2.50","Lone Druid","177","111","normal","Both sides"
"2.50","Natures Prophet","85","165","normal","Both sides"
"2.50","Ember Spirit","130","128","normal","Both sides"
"2.55","Puck","175","101","normal","Both sides"
"2.55","Lycan","82","165","normal","Both sides"
"2.55","Morphling","125","128","normal","Both sides"
"2.55","Io","173","102","normal","Both sides"
"2.55","Dazzle","98","166","normal","Both sides"
"2.55","Lone Druid","178","109","normal","Both sides"
"2.55","Natures Prophet","85","170","normal","Both sides"
"2.55","Ember Spirit","130","130","normal","Both sides"
"2.60","Puck","176","101","normal","Both sides"
"2.60","Keeper of the Light","76","159","normal","Both sides"
"2.60","Lycan","81","163","normal","Both sides"
"2.60","Morphling","126","126","normal","Both sides"
"2.60","Io","172","102","normal","Both sides"
"2.60","Dazzle","103","167","normal","Both sides"
"2.60","Lone Druid","176","107","normal","Both sides"
"2.60","Natures Prophet","82","169","normal","Both sides"
"2.60","Ember Spirit","132","130","normal","Both sides"
"2.65","Puck","175","101","normal","Both sides"
"2.65","Keeper of the Light","81","162","normal","Both sides"
"2.65","Lycan","80","164","normal","Both sides"
"2.65","Morphling","124","124","normal","Both sides"
"2.65","Io","172","102","normal","Both sides"
"2.65","Dazzle","103","167","normal","Both sides"
"2.65","Lone Druid","179","108","normal","Both sides"
"2.65","Natures Prophet","86","171","normal","Both sides"
"2.65","Ember Spirit","131","128","normal","Both sides"
"2.70","Puck","174","101","normal","Both sides"
"2.70","Morphling","122","125","normal","Both sides"
"2.70","Io","174","101","normal","Both sides"
"2.70","Dazzle","103","167","normal","Both sides"
"2.70","Lone Druid","178","109","normal","Both sides"
"2.70","Ember Spirit","127","126","normal","Both sides"
"2.75","Puck","173","103","normal","Both sides"
"2.75","Lycan","92","163","normal","Both sides"
"2.75","Io","175","103","normal","Both sides"
"2.75","Dazzle","102","170","normal","Both sides"
"2.75","Lone Druid","177","113","normal","Both sides"
"2.75","Natures Prophet","93","174","normal","Both sides"
"2.75","Ember Spirit","126","125","normal","Both sides"
"2.80","Puck","175","103","normal","Both sides"
"2.80","Morphling","120","119","normal","Both sides"
"2.80","Io","176","103","normal","Both sides"
"2.80","Dazzle","99","173","normal","Both sides"
"2.80","Lone Druid","178","115","normal","Both sides"
"2.80","Natures Prophet","92","172","normal","Both sides"
"2.80","Ember Spirit","122","123","normal","Both sides"
"2.85","Puck","178","104","normal","Both sides"
"2.85","Morphling","121","118","normal","Both sides"
"2.85","Io","175","106","normal","Both sides"
"2.85","Dazzle","102","172","normal","Both sides"
"2.85","Lone Druid","178","115","normal","Both sides"
"2.85","Natures Prophet","91","171","normal","Both sides"
"2.85","Ember Spirit","124","125","normal","Both sides"
"2.90","Puck","175","108","normal","Both sides"
"2.90","Lycan","95","161","normal","Both sides"
"2.90","Morphling","120","118","normal","Both sides"
"2.90","Io","176","107","normal","Both sides"
"2.90","Dazzle","100","169","normal","Both sides"
"2.90","Lone Druid","178","116","normal","Both sides"
"2.90","Natures Prophet","89","175","normal","Both sides"
"2.90","Ember Spirit","124","125","normal","Both sides"
"2.95","Puck","174","105","normal","Both sides"
"2.95","Morphling","119","121","normal","Both sides"
"2.95","Io","178","106","normal","Both sides"
"2.95","Dazzle","101","169","normal","Both sides"
"2.95","Lone Druid","174","113","normal","Both sides"
"2.95","Natures Prophet","93","178","normal","Both sides"
"2.95","Ember Spirit","123","126","normal","Both sides"
"3.00","Puck","174","104","normal","Both sides"
"3.00","Morphling","122","125","normal","Both sides"
"3.00","Io","174","106","normal","Both sides"
"3.00","Dazzle","104","167","normal","Both sides"
"3.00","Lone Druid","175","111","normal","Both sides"
"3.00","Natures Prophet","93","174","normal","Both sides"
"3.05","Puck","176","105","normal","Both sides"
"3.05","Morphling","120","122","normal","Both sides"
"3.05","Io","168","105","normal","Both sides"
